epsilon, alpha, beta, pop, dif1, dif2, difratio, winner, time
.01, 1.221875, 1, 50, 10.0, 10, 1.0, 1, 18
.01, 1.2078125000000002, 1, 50, 10.0, 10, 1.0, 1, 27
.01, 1.2007812500000001, 1, 50, 10.0, 10, 1.0, 1, 39
.01, 1.197265625, 1, 50, 10.0, 10, 1.0, 2, 42
.01, 1.1990234375000002, 1, 50, 10.0, 10, 1.0, 1, 49
.01, 1.19814453125, 1, 50, 10.0, 10, 1.0, 1, 80
.01, 1.197705078125, 1, 50, 10.0, 10, 1.0, 2, 49
.01, 1.1979248046875002, 1, 50, 10.0, 10, 1.0, 2, 56
.01, 1.1980346679687501, 1, 50, 10.0, 10, 1.0, 2, 64
.01, 1.198089599609375, 1, 50, 10.0, 10, 1.0, 2, 77
.01, 1.1981170654296875, 1, 50, 10.0, 10, 1.0, 3, 80
.01, 1.25, 1, 50, 10.4, 10, 1.04, 1, 17
.01, 1.025, 1, 50, 10.4, 10, 1.04, 2, 5
.01, 1.1375, 1, 50, 10.4, 10, 1.04, 2, 8
.01, 1.19375, 1, 50, 10.4, 10, 1.04, 2, 14
.01, 1.221875, 1, 50, 10.4, 10, 1.04, 2, 41
.01, 1.2359375, 1, 50, 10.4, 10, 1.04, 1, 23
.01, 1.22890625, 1, 50, 10.4, 10, 1.04, 1, 31
.01, 1.2253906250000002, 1, 50, 10.4, 10, 1.04, 1, 39
.01, 1.2236328125, 1, 50, 10.4, 10, 1.04, 1, 50
.01, 1.22275390625, 1, 50, 10.4, 10, 1.04, 2, 61
.01, 1.223193359375, 1, 50, 10.4, 10, 1.04, 1, 58
.01, 1.2229736328124998, 1, 50, 10.4, 10, 1.04, 1, 69
.01, 1.2228637695312499, 1, 50, 10.4, 10, 1.04, 3, 80
.01, 1.25, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 1, 38
.01, 1.025, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 5
.01, 1.1375, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 7
.01, 1.19375, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 11
.01, 1.221875, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 15
.01, 1.2359375, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 21
.01, 1.24296875, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 29
.01, 1.246484375, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 44
.01, 1.2482421875, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 1, 47
.01, 1.2473632812500002, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 1, 67
.01, 1.2469238281250001, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 52
.01, 1.2471435546875003, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 2, 64
.01, 1.2472534179687502, 1, 50, 10.800000000000001, 10, 1.0800000000000001, 3, 80
.01, 1.25, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 2, 16
.01, 1.475, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 4
.01, 1.3625, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 8
.01, 1.30625, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 14
.01, 1.278125, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 28
.01, 1.2640625, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 2, 25
.01, 1.27109375, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 2, 60
.01, 1.2746093749999998, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 35
.01, 1.2728515624999999, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 42
.01, 1.27197265625, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 50
.01, 1.271533203125, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 58
.01, 1.2713134765624998, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 1, 71
.01, 1.2712036132812499, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 2, 76
.01, 1.2712585449218747, 1, 50, 11.199999999999999, 10, 1.1199999999999999, 3, 80
.01, 1.25, 1, 50, 11.6, 10, 1.1599999999999999, 2, 12
.01, 1.475, 1, 50, 11.6, 10, 1.1599999999999999, 1, 5
.01, 1.3625, 1, 50, 11.6, 10, 1.1599999999999999, 1, 9
.01, 1.30625, 1, 50, 11.6, 10, 1.1599999999999999, 1, 23
.01, 1.278125, 1, 50, 11.6, 10, 1.1599999999999999, 2, 18
.01, 1.2921874999999998, 1, 50, 11.6, 10, 1.1599999999999999, 2, 33
.01, 1.2992187499999999, 1, 50, 11.6, 10, 1.1599999999999999, 1, 32
.01, 1.2957031249999997, 1, 50, 11.6, 10, 1.1599999999999999, 1, 48
.01, 1.2939453124999998, 1, 50, 11.6, 10, 1.1599999999999999, 2, 43
.01, 1.2948242187499996, 1, 50, 11.6, 10, 1.1599999999999999, 2, 70
