epsilon, alpha, beta, pop, dif1, dif2, difratio, blobsize, winner, time, converged
.01, 0.6187499999999999, 1, 50, 4.0, 17.0, 0.23529411764705882, 30.0, 1, 40, 0
.01, 0.5093749999999999, 1, 50, 4.0, 17.0, 0.23529411764705882, 30.0, 2, 5, 0
.01, 0.5640624999999999, 1, 50, 4.0, 17.0, 0.23529411764705882, 30.0, 2, 10, 0
.01, 0.5914062499999999, 1, 50, 4.0, 17.0, 0.23529411764705882, 30.0, 1, 59, 0
.01, 0.5777343749999999, 1, 50, 4.0, 17.0, 0.23529411764705882, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 5.0, 16.0, 0.3125, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 5.0, 16.0, 0.3125, 30.0, 1, 5, 0
.01, 0.8374999999999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 1, 14, 0
.01, 0.6187499999999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 2, 9, 0
.01, 0.7281249999999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 1, 27, 0
.01, 0.6734374999999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 1, 49, 0
.01, 0.6460937499999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 2, 25, 0
.01, 0.6597656249999999, 1, 50, 5.0, 16.0, 0.3125, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 6.0, 15.0, 0.40000000000000002, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 6.0, 15.0, 0.40000000000000002, 30.0, 1, 5, 0
.01, 0.8374999999999999, 1, 50, 6.0, 15.0, 0.40000000000000002, 30.0, 1, 19, 0
.01, 0.6187499999999999, 1, 50, 6.0, 15.0, 0.40000000000000002, 30.0, 2, 5, 0
.01, 0.7281249999999999, 1, 50, 6.0, 15.0, 0.40000000000000002, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 7.0, 14.0, 0.5, 30.0, 1, 2, 0
.01, 1.275, 1, 50, 7.0, 14.0, 0.5, 30.0, 1, 5, 0
.01, 0.8374999999999999, 1, 50, 7.0, 14.0, 0.5, 30.0, 1, 39, 0
.01, 0.6187499999999999, 1, 50, 7.0, 14.0, 0.5, 30.0, 2, 4, 0
.01, 0.7281249999999999, 1, 50, 7.0, 14.0, 0.5, 30.0, 2, 8, 0
.01, 0.7828124999999999, 1, 50, 7.0, 14.0, 0.5, 30.0, 2, 17, 0
.01, 0.8101562499999999, 1, 50, 7.0, 14.0, 0.5, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 1, 2, 0
.01, 1.275, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 1, 6, 0
.01, 0.8374999999999999, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 2, 12, 0
.01, 1.05625, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 1, 12, 0
.01, 0.9468749999999999, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 1, 27, 0
.01, 0.8921874999999999, 1, 50, 8.0, 13.0, 0.61538461538461542, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 9.0, 12.0, 0.75, 30.0, 1, 2, 0
.01, 1.275, 1, 50, 9.0, 12.0, 0.75, 30.0, 1, 7, 0
.01, 0.8374999999999999, 1, 50, 9.0, 12.0, 0.75, 30.0, 2, 7, 0
.01, 1.05625, 1, 50, 9.0, 12.0, 0.75, 30.0, 1, 21, 0
.01, 0.9468749999999999, 1, 50, 9.0, 12.0, 0.75, 30.0, 2, 19, 0
.01, 1.0015625, 1, 50, 9.0, 12.0, 0.75, 30.0, 1, 44, 0
.01, 0.9742187499999999, 1, 50, 9.0, 12.0, 0.75, 30.0, 2, 44, 0
.01, 0.9878906249999999, 1, 50, 9.0, 12.0, 0.75, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 1, 9, 0
.01, 0.8374999999999999, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 2, 6, 0
.01, 1.05625, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 2, 28, 0
.01, 1.165625, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 1, 17, 0
.01, 1.1109375, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 1, 34, 0
.01, 1.08359375, 1, 50, 10.0, 11.0, 0.90909090909090906, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 1, 16, 0
.01, 0.8374999999999999, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 2, 5, 0
.01, 1.05625, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 2, 11, 0
.01, 1.165625, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 2, 31, 0
.01, 1.2203125, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 1, 32, 0
.01, 1.19296875, 1, 50, 11.0, 10.0, 1.1000000000000001, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 2, 28, 0
.01, 1.7125, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 1, 5, 0
.01, 1.49375, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 1, 8, 0
.01, 1.384375, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 1, 16, 0
.01, 1.3296875, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 1, 42, 0
.01, 1.30234375, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 2, 51, 0
.01, 1.316015625, 1, 50, 12.0, 9.0, 1.3333333333333333, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 13.0, 8.0, 1.625, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 13.0, 8.0, 1.625, 30.0, 2, 12, 0
.01, 1.7125, 1, 50, 13.0, 8.0, 1.625, 30.0, 1, 6, 0
.01, 1.49375, 1, 50, 13.0, 8.0, 1.625, 30.0, 1, 21, 0
.01, 1.384375, 1, 50, 13.0, 8.0, 1.625, 30.0, 2, 23, 0
.01, 1.4390625, 1, 50, 13.0, 8.0, 1.625, 30.0, 2, 48, 0
.01, 1.46640625, 1, 50, 13.0, 8.0, 1.625, 30.0, 1, 49, 0
.01, 1.452734375, 1, 50, 13.0, 8.0, 1.625, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 14.0, 7.0, 2.0, 30.0, 1, 3, 0
.01, 1.275, 1, 50, 14.0, 7.0, 2.0, 30.0, 2, 8, 0
.01, 1.7125, 1, 50, 14.0, 7.0, 2.0, 30.0, 1, 10, 0
.01, 1.49375, 1, 50, 14.0, 7.0, 2.0, 30.0, 2, 18, 0
.01, 1.603125, 1, 50, 14.0, 7.0, 2.0, 30.0, 2, 50, 0
.01, 1.6578125, 1, 50, 14.0, 7.0, 2.0, 30.0, 1, 18, 0
.01, 1.63046875, 1, 50, 14.0, 7.0, 2.0, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 15.0, 6.0, 2.5, 30.0, 1, 4, 0
.01, 1.275, 1, 50, 15.0, 6.0, 2.5, 30.0, 2, 7, 0
.01, 1.7125, 1, 50, 15.0, 6.0, 2.5, 30.0, 2, 24, 0
.01, 1.93125, 1, 50, 15.0, 6.0, 2.5, 30.0, 1, 7, 0
.01, 1.821875, 1, 50, 15.0, 6.0, 2.5, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 1, 7, 0
.01, 1.275, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 2, 6, 0
.01, 1.7125, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 2, 12, 0
.01, 1.93125, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 2, 24, 0
.01, 2.040625, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 2, 49, 0
.01, 2.0953125, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 1, 10, 0
.01, 2.06796875, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 1, 19, 0
.01, 2.054296875, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 2, 57, 0
.01, 2.0611328125, 1, 50, 16.0, 5.0, 3.2000000000000002, 30.0, 3, 60, 0
.01, 2.15, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 20, 0
.01, 3.025, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 2, 0
.01, 2.5875, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 4, 0
.01, 2.36875, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 10, 0
.01, 2.259375, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 29, 0
.01, 2.3140625, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 38, 0
.01, 2.34140625, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 44, 0
.01, 2.355078125, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 48, 0
.01, 2.3619140625, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 12, 0
.01, 2.35849609375, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.360205078125, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 13, 0
.01, 2.3593505859375, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.35977783203125, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.359991455078125, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 13, 0
.01, 2.3598846435546874, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.359938049316406, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 13, 0
.01, 2.359911346435547, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 13, 0
.01, 2.359897994995117, 1, 50, 17.0, 4.0, 4.25, 30.0, 1, 13, 0
.01, 2.3598913192749023, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.3598946571350097, 1, 50, 17.0, 4.0, 4.25, 30.0, 2, 50, 0
.01, 2.3598963260650634, 1, 50, 17.0, 4.0, 4.25, 30.0, 3, 50, 1
.01, 2.15, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 12, 0
.01, 3.025, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 3, 0
.01, 2.5875, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 25, 0
.01, 2.80625, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 5, 0
.01, 2.696875, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 34, 0
.01, 2.7515625, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 6, 0
.01, 2.72421875, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 38, 0
.01, 2.737890625, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 8, 0
.01, 2.7310546875, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.73447265625, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 8, 0
.01, 2.732763671875, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 9, 0
.01, 2.7319091796875, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.73233642578125, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 9, 0
.01, 2.732122802734375, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 9, 0
.01, 2.7320159912109374, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.732069396972656, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 9, 0
.01, 2.732042694091797, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.7320560455322265, 1, 50, 18.0, 3.0, 6.0, 30.0, 1, 9, 0
.01, 2.7320493698120116, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.732052707672119, 1, 50, 18.0, 3.0, 6.0, 30.0, 2, 39, 0
.01, 2.7320543766021728, 1, 50, 18.0, 3.0, 6.0, 30.0, 3, 39, 1
.01, 2.15, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 10, 0
.01, 3.025, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 23, 0
.01, 3.4625, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 2, 0
.01, 3.24375, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 4, 0
.01, 3.134375, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 28, 0
.01, 3.1890625, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 31, 0
.01, 3.21640625, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 4, 0
.01, 3.202734375, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 5, 0
.01, 3.1958984375, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 5, 0
.01, 3.19248046875, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 31, 0
.01, 3.194189453125, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 5, 0
.01, 3.1933349609375, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.19290771484375, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.192694091796875, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.1925872802734374, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.1925338745117187, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.1925071716308593, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.1924938201904296, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 31, 0
.01, 3.1925004959106444, 1, 50, 19.0, 2.0, 9.5, 30.0, 1, 6, 0
.01, 3.192497158050537, 1, 50, 19.0, 2.0, 9.5, 30.0, 2, 31, 0
.01, 3.1924988269805907, 1, 50, 19.0, 2.0, 9.5, 30.0, 3, 31, 1
.01, 2.15, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 9, 0
.01, 3.025, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 14, 0
.01, 3.4625, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 20, 0
.01, 3.68125, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 3, 0
.01, 3.571875, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 24, 0
.01, 3.6265625, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 26, 0
.01, 3.65390625, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 3, 0
.01, 3.640234375, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 27, 0
.01, 3.6470703125, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 3, 0
.01, 3.64365234375, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 3, 0
.01, 3.641943359375, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 4, 0
.01, 3.6410888671875, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 28, 0
.01, 3.64151611328125, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 4, 0
.01, 3.641302490234375, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 28, 0
.01, 3.6414093017578124, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 4, 0
.01, 3.6413558959960937, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 4, 0
.01, 3.6413291931152343, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 28, 0
.01, 3.641342544555664, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 28, 0
.01, 3.641349220275879, 1, 50, 20.0, 1.0, 20.0, 30.0, 2, 28, 0
.01, 3.6413525581359862, 1, 50, 20.0, 1.0, 20.0, 30.0, 1, 4, 0
.01, 3.6413508892059325, 1, 50, 20.0, 1.0, 20.0, 30.0, 3, 4, 1
