epsilon, alpha, beta, pop, dif1, dif2, difratio, blobsize, winner, time, converged
.01, 0.8374999999999999, 1, 50, 11.0, 10.0, 1.1000000000000001, 29.0, 2, 5, 0
.01, 1.05625, 1, 50, 11.0, 10.0, 1.1000000000000001, 29.0, 2, 10, 0
.01, 1.165625, 1, 50, 11.0, 10.0, 1.1000000000000001, 29.0, 2, 27, 0
.01, 1.2203125, 1, 50, 11.0, 10.0, 1.1000000000000001, 29.0, 1, 33, 0
.01, 1.19296875, 1, 50, 11.0, 10.0, 1.1000000000000001, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 1, 3, 0
.01, 1.275, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 2, 25, 0
.01, 1.7125, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 1, 4, 0
.01, 1.49375, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 1, 8, 0
.01, 1.384375, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 1, 16, 0
.01, 1.3296875, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 1, 47, 0
.01, 1.30234375, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 2, 42, 0
.01, 1.316015625, 1, 50, 12.0, 9.0, 1.3333333333333333, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 13.0, 8.0, 1.625, 29.0, 1, 3, 0
.01, 1.275, 1, 50, 13.0, 8.0, 1.625, 29.0, 2, 11, 0
.01, 1.7125, 1, 50, 13.0, 8.0, 1.625, 29.0, 1, 6, 0
.01, 1.49375, 1, 50, 13.0, 8.0, 1.625, 29.0, 1, 21, 0
.01, 1.384375, 1, 50, 13.0, 8.0, 1.625, 29.0, 2, 21, 0
.01, 1.4390625, 1, 50, 13.0, 8.0, 1.625, 29.0, 2, 41, 0
.01, 1.46640625, 1, 50, 13.0, 8.0, 1.625, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 14.0, 7.0, 2.0, 29.0, 1, 3, 0
.01, 1.275, 1, 50, 14.0, 7.0, 2.0, 29.0, 2, 8, 0
.01, 1.7125, 1, 50, 14.0, 7.0, 2.0, 29.0, 1, 10, 0
.01, 1.49375, 1, 50, 14.0, 7.0, 2.0, 29.0, 2, 17, 0
.01, 1.603125, 1, 50, 14.0, 7.0, 2.0, 29.0, 2, 44, 0
.01, 1.6578125, 1, 50, 14.0, 7.0, 2.0, 29.0, 1, 17, 0
.01, 1.63046875, 1, 50, 14.0, 7.0, 2.0, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 15.0, 6.0, 2.5, 29.0, 1, 4, 0
.01, 1.275, 1, 50, 15.0, 6.0, 2.5, 29.0, 2, 7, 0
.01, 1.7125, 1, 50, 15.0, 6.0, 2.5, 29.0, 2, 22, 0
.01, 1.93125, 1, 50, 15.0, 6.0, 2.5, 29.0, 1, 7, 0
.01, 1.821875, 1, 50, 15.0, 6.0, 2.5, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 1, 6, 0
.01, 1.275, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 2, 6, 0
.01, 1.7125, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 2, 12, 0
.01, 1.93125, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 2, 23, 0
.01, 2.040625, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 2, 45, 0
.01, 2.0953125, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 1, 9, 0
.01, 2.06796875, 1, 50, 16.0, 5.0, 3.2000000000000002, 29.0, 3, 60, 0
.01, 2.15, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 20, 0
.01, 3.025, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 2, 0
.01, 2.5875, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 4, 0
.01, 2.36875, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 9, 0
.01, 2.259375, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 28, 0
.01, 2.3140625, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 36, 0
.01, 2.34140625, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 41, 0
.01, 2.355078125, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 45, 0
.01, 2.3619140625, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 10, 0
.01, 2.35849609375, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 11, 0
.01, 2.356787109375, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 46, 0
.01, 2.3576416015625, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 12, 0
.01, 2.35721435546875, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 12, 0
.01, 2.357000732421875, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 46, 0
.01, 2.3571075439453124, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 12, 0
.01, 2.3570541381835937, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 12, 0
.01, 2.3570274353027343, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 46, 0
.01, 2.357040786743164, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 46, 0
.01, 2.357047462463379, 1, 50, 17.0, 4.0, 4.25, 29.0, 2, 46, 0
.01, 2.3570508003234862, 1, 50, 17.0, 4.0, 4.25, 29.0, 1, 12, 0
.01, 2.3570491313934325, 1, 50, 17.0, 4.0, 4.25, 29.0, 3, 12, 1
.01, 2.15, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 12, 0
.01, 3.025, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 3, 0
.01, 2.5875, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 24, 0
.01, 2.80625, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 4, 0
.01, 2.696875, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 33, 0
.01, 2.7515625, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 6, 0
.01, 2.72421875, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 8, 0
.01, 2.710546875, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 34, 0
.01, 2.7173828125, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 35, 0
.01, 2.72080078125, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.722509765625, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.7233642578125, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.72379150390625, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.724005126953125, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.7241119384765624, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.724165344238281, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 8, 0
.01, 2.724138641357422, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.7241519927978515, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.7241586685180663, 1, 50, 18.0, 3.0, 6.0, 29.0, 1, 8, 0
.01, 2.724155330657959, 1, 50, 18.0, 3.0, 6.0, 29.0, 2, 36, 0
.01, 2.7241569995880126, 1, 50, 18.0, 3.0, 6.0, 29.0, 3, 36, 1
.01, 2.15, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 9, 0
.01, 3.025, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 22, 0
.01, 3.4625, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 2, 0
.01, 3.24375, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 3, 0
.01, 3.134375, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 27, 0
.01, 3.1890625, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.16171875, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 28, 0
.01, 3.175390625, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.1822265625, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.17880859375, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.180517578125, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.1813720703125, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.18094482421875, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.181158447265625, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.1812652587890624, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.181318664550781, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.181291961669922, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.1813053131103515, 1, 50, 19.0, 2.0, 9.5, 29.0, 2, 29, 0
.01, 3.1813119888305663, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.181308650970459, 1, 50, 19.0, 2.0, 9.5, 29.0, 1, 5, 0
.01, 3.181306982040405, 1, 50, 19.0, 2.0, 9.5, 29.0, 3, 5, 1
.01, 2.15, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 9, 0
.01, 3.025, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 14, 0
.01, 3.4625, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 20, 0
.01, 3.68125, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 2, 0
.01, 3.571875, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 23, 0
.01, 3.6265625, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 25, 0
.01, 3.65390625, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.640234375, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6333984375, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 26, 0
.01, 3.63681640625, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 26, 0
.01, 3.638525390625, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 26, 0
.01, 3.6393798828125, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 26, 0
.01, 3.63980712890625, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.639593505859375, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6394866943359374, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6394332885742187, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6394065856933593, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6393932342529296, 1, 50, 20.0, 1.0, 20.0, 29.0, 2, 26, 0
.01, 3.6393999099731444, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.639396572113037, 1, 50, 20.0, 1.0, 20.0, 29.0, 1, 3, 0
.01, 3.6393949031829833, 1, 50, 20.0, 1.0, 20.0, 29.0, 3, 3, 1
