epsilon, alpha, beta, initpop1, initpop2, dif1, dif2, difratio, winner, time
.01, 0.9375, 1, 50, 50, 8.5517241379310338, 10, 0.85517241379310338, 1, 125
.01, 0.90625, 1, 50, 50, 8.5517241379310338, 10, 0.85517241379310338, 2, 189
.01, 0.921875, 1, 50, 50, 8.5517241379310338, 10, 0.85517241379310338, 3, 200
.01, 1.0, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 1, 36
.01, 0.75, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 2, 11
.01, 0.875, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 2, 36
.01, 0.9375, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 1, 192
.01, 0.90625, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 2, 98
.01, 0.921875, 1, 50, 50, 8.6896551724137936, 10, 0.86896551724137938, 3, 200
.01, 1.0, 1, 50, 50, 8.8275862068965516, 10, 0.88275862068965516, 1, 39
.01, 0.75, 1, 50, 50, 8.8275862068965516, 10, 0.88275862068965516, 2, 11
.01, 0.875, 1, 50, 50, 8.8275862068965516, 10, 0.88275862068965516, 2, 32
.01, 0.9375, 1, 50, 50, 8.8275862068965516, 10, 0.88275862068965516, 3, 200
.01, 1.0, 1, 50, 50, 8.9655172413793096, 10, 0.89655172413793094, 1, 44
.01, 0.75, 1, 50, 50, 8.9655172413793096, 10, 0.89655172413793094, 2, 10
.01, 0.875, 1, 50, 50, 8.9655172413793096, 10, 0.89655172413793094, 2, 29
.01, 0.9375, 1, 50, 50, 8.9655172413793096, 10, 0.89655172413793094, 3, 200
.01, 1.0, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 1, 50
.01, 0.75, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 2, 10
.01, 0.875, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 2, 26
.01, 0.9375, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 2, 176
.01, 0.96875, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 1, 126
.01, 0.953125, 1, 50, 50, 9.1034482758620694, 10, 0.91034482758620694, 3, 200
.01, 1.0, 1, 50, 50, 9.2413793103448274, 10, 0.92413793103448272, 1, 59
.01, 0.75, 1, 50, 50, 9.2413793103448274, 10, 0.92413793103448272, 2, 10
.01, 0.875, 1, 50, 50, 9.2413793103448274, 10, 0.92413793103448272, 2, 24
.01, 0.9375, 1, 50, 50, 9.2413793103448274, 10, 0.92413793103448272, 2, 101
.01, 0.96875, 1, 50, 50, 9.2413793103448274, 10, 0.92413793103448272, 3, 200
.01, 1.0, 1, 50, 50, 9.3793103448275872, 10, 0.93793103448275872, 1, 71
.01, 0.75, 1, 50, 50, 9.3793103448275872, 10, 0.93793103448275872, 2, 10
.01, 0.875, 1, 50, 50, 9.3793103448275872, 10, 0.93793103448275872, 2, 23
.01, 0.9375, 1, 50, 50, 9.3793103448275872, 10, 0.93793103448275872, 2, 73
.01, 0.96875, 1, 50, 50, 9.3793103448275872, 10, 0.93793103448275872, 3, 200
.01, 1.0, 1, 50, 50, 9.5172413793103452, 10, 0.9517241379310345, 1, 89
.01, 0.75, 1, 50, 50, 9.5172413793103452, 10, 0.9517241379310345, 2, 9
.01, 0.875, 1, 50, 50, 9.5172413793103452, 10, 0.9517241379310345, 2, 21
.01, 0.9375, 1, 50, 50, 9.5172413793103452, 10, 0.9517241379310345, 2, 58
.01, 0.96875, 1, 50, 50, 9.5172413793103452, 10, 0.9517241379310345, 3, 200
.01, 1.0, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 1, 123
.01, 0.75, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 2, 9
.01, 0.875, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 2, 20
.01, 0.9375, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 2, 49
.01, 0.96875, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 2, 180
.01, 0.984375, 1, 50, 50, 9.6551724137931032, 10, 0.96551724137931028, 3, 200
.01, 1.0, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 1, 200
.01, 0.75, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 2, 9
.01, 0.875, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 2, 19
.01, 0.9375, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 2, 42
.01, 0.96875, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 2, 109
.01, 0.984375, 1, 50, 50, 9.7931034482758612, 10, 0.97931034482758617, 3, 200
.01, 1.0, 1, 50, 50, 9.931034482758621, 10, 0.99310344827586206, 3, 200
.01, 1.0, 1, 50, 50, 10.068965517241379, 10, 1.0068965517241379, 3, 200
.01, 1.0, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 2, 195
.01, 1.25, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 1, 11
.01, 1.125, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 1, 21
.01, 1.0625, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 1, 45
.01, 1.03125, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 1, 115
.01, 1.015625, 1, 50, 50, 10.206896551724139, 10, 1.0206896551724138, 3, 200
.01, 1.0, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 2, 120
.01, 1.25, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 1, 11
.01, 1.125, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 1, 22
.01, 1.0625, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 1, 52
.01, 1.03125, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 1, 187
.01, 1.015625, 1, 50, 50, 10.344827586206897, 10, 1.0344827586206897, 3, 200
.01, 1.0, 1, 50, 50, 10.482758620689655, 10, 1.0482758620689654, 2, 88
.01, 1.25, 1, 50, 50, 10.482758620689655, 10, 1.0482758620689654, 1, 11
.01, 1.125, 1, 50, 50, 10.482758620689655, 10, 1.0482758620689654, 1, 23
.01, 1.0625, 1, 50, 50, 10.482758620689655, 10, 1.0482758620689654, 1, 62
.01, 1.03125, 1, 50, 50, 10.482758620689655, 10, 1.0482758620689654, 3, 200
.01, 1.0, 1, 50, 50, 10.620689655172413, 10, 1.0620689655172413, 2, 70
.01, 1.25, 1, 50, 50, 10.620689655172413, 10, 1.0620689655172413, 1, 11
.01, 1.125, 1, 50, 50, 10.620689655172413, 10, 1.0620689655172413, 1, 25
.01, 1.0625, 1, 50, 50, 10.620689655172413, 10, 1.0620689655172413, 1, 77
.01, 1.03125, 1, 50, 50, 10.620689655172413, 10, 1.0620689655172413, 3, 200
.01, 1.0, 1, 50, 50, 10.758620689655173, 10, 1.0758620689655172, 2, 59
.01, 1.25, 1, 50, 50, 10.758620689655173, 10, 1.0758620689655172, 1, 12
.01, 1.125, 1, 50, 50, 10.758620689655173, 10, 1.0758620689655172, 1, 27
.01, 1.0625, 1, 50, 50, 10.758620689655173, 10, 1.0758620689655172, 1, 103
.01, 1.03125, 1, 50, 50, 10.758620689655173, 10, 1.0758620689655172, 3, 200
.01, 1.0, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 2, 50
.01, 1.25, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 1, 12
.01, 1.125, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 1, 29
.01, 1.0625, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 1, 163
.01, 1.03125, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 2, 136
.01, 1.046875, 1, 50, 50, 10.896551724137931, 10, 1.0896551724137931, 3, 200
.01, 1.0, 1, 50, 50, 11.03448275862069, 10, 1.103448275862069, 2, 45
.01, 1.25, 1, 50, 50, 11.03448275862069, 10, 1.103448275862069, 1, 12
.01, 1.125, 1, 50, 50, 11.03448275862069, 10, 1.103448275862069, 1, 31
.01, 1.0625, 1, 50, 50, 11.03448275862069, 10, 1.103448275862069, 3, 200
.01, 1.0, 1, 50, 50, 11.172413793103448, 10, 1.1172413793103448, 2, 40
.01, 1.25, 1, 50, 50, 11.172413793103448, 10, 1.1172413793103448, 1, 12
.01, 1.125, 1, 50, 50, 11.172413793103448, 10, 1.1172413793103448, 1, 34
.01, 1.0625, 1, 50, 50, 11.172413793103448, 10, 1.1172413793103448, 3, 200
.01, 1.0, 1, 50, 50, 11.310344827586206, 10, 1.1310344827586207, 2, 36
.01, 1.25, 1, 50, 50, 11.310344827586206, 10, 1.1310344827586207, 1, 13
.01, 1.125, 1, 50, 50, 11.310344827586206, 10, 1.1310344827586207, 1, 38
.01, 1.0625, 1, 50, 50, 11.310344827586206, 10, 1.1310344827586207, 3, 200
.01, 1.0, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 2, 33
.01, 1.25, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 1, 13
.01, 1.125, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 1, 43
.01, 1.0625, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 2, 159
.01, 1.09375, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 1, 134
.01, 1.078125, 1, 50, 50, 11.448275862068964, 10, 1.1448275862068964, 3, 200
.01, 1.0, 1, 50, 50, 11.586206896551724, 10, 1.1586206896551725, 2, 31
.01, 1.25, 1, 50, 50, 11.586206896551724, 10, 1.1586206896551725, 1, 13
.01, 1.125, 1, 50, 50, 11.586206896551724, 10, 1.1586206896551725, 1, 50
.01, 1.0625, 1, 50, 50, 11.586206896551724, 10, 1.1586206896551725, 2, 114
.01, 1.09375, 1, 50, 50, 11.586206896551724, 10, 1.1586206896551725, 3, 200
.01, 1.0, 1, 50, 50, 11.724137931034482, 10, 1.1724137931034482, 2, 29
.01, 1.25, 1, 50, 50, 11.724137931034482, 10, 1.1724137931034482, 1, 14
.01, 1.125, 1, 50, 50, 11.724137931034482, 10, 1.1724137931034482, 1, 60
.01, 1.0625, 1, 50, 50, 11.724137931034482, 10, 1.1724137931034482, 2, 90
.01, 1.09375, 1, 50, 50, 11.724137931034482, 10, 1.1724137931034482, 3, 200
.01, 1.0, 1, 50, 50, 11.862068965517242, 10, 1.1862068965517243, 2, 27
.01, 1.25, 1, 50, 50, 11.862068965517242, 10, 1.1862068965517243, 1, 14
.01, 1.125, 1, 50, 50, 11.862068965517242, 10, 1.1862068965517243, 1, 76
.01, 1.0625, 1, 50, 50, 11.862068965517242, 10, 1.1862068965517243, 2, 74
.01, 1.09375, 1, 50, 50, 11.862068965517242, 10, 1.1862068965517243, 3, 200
.01, 1.0, 1, 50, 50, 12.0, 10, 1.2, 2, 26
.01, 1.25, 1, 50, 50, 12.0, 10, 1.2, 1, 15
.01, 1.125, 1, 50, 50, 12.0, 10, 1.2, 1, 107
.01, 1.0625, 1, 50, 50, 12.0, 10, 1.2, 2, 63
.01, 1.09375, 1, 50, 50, 12.0, 10, 1.2, 2, 190
.01, 1.109375, 1, 50, 50, 12.0, 10, 1.2, 3, 200
