epsilon, alpha, beta, pop, dif1, dif2, difratio, blobsize, winner, time, converged
.01, 2.0839637756347655, 1, 50, 16.0, 5.0, 3.2000000000000002, 25.0, 2, 49, 0
.01, 2.0839771270751952, 1, 50, 16.0, 5.0, 3.2000000000000002, 25.0, 2, 49, 0
.01, 2.08398380279541, 1, 50, 16.0, 5.0, 3.2000000000000002, 25.0, 2, 49, 0
.01, 2.0839871406555175, 1, 50, 16.0, 5.0, 3.2000000000000002, 25.0, 2, 49, 0
.01, 2.083988809585571, 1, 50, 16.0, 5.0, 3.2000000000000002, 25.0, 3, 49, 1
.01, 2.15, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 16, 0
.01, 3.025, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 2, 0
.01, 2.5875, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 3, 0
.01, 2.36875, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 9, 0
.01, 2.259375, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 22, 0
.01, 2.3140625, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 27, 0
.01, 2.34140625, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 31, 0
.01, 2.355078125, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 34, 0
.01, 2.3619140625, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 35, 0
.01, 2.36533203125, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.367041015625, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 9, 0
.01, 2.3661865234375, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 10, 0
.01, 2.36575927734375, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.365972900390625, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 10, 0
.01, 2.3658660888671874, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.365919494628906, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.3659461975097655, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.3659595489501952, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 10, 0
.01, 2.3659528732299804, 1, 50, 17.0, 4.0, 4.25, 25.0, 2, 36, 0
.01, 2.365956211090088, 1, 50, 17.0, 4.0, 4.25, 25.0, 1, 10, 0
.01, 2.365954542160034, 1, 50, 17.0, 4.0, 4.25, 25.0, 3, 10, 1
.01, 2.15, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 10, 0
.01, 3.025, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 2, 0
.01, 2.5875, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 20, 0
.01, 2.80625, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 4, 0
.01, 2.696875, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 26, 0
.01, 2.7515625, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 5, 0
.01, 2.72421875, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.710546875, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 27, 0
.01, 2.7173828125, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 28, 0
.01, 2.72080078125, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 28, 0
.01, 2.722509765625, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.7216552734375, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 28, 0
.01, 2.72208251953125, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 28, 0
.01, 2.722296142578125, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 29, 0
.01, 2.7224029541015624, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.7223495483398437, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.7223228454589843, 1, 50, 18.0, 3.0, 6.0, 25.0, 2, 29, 0
.01, 2.722336196899414, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.722329521179199, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.7223261833190917, 1, 50, 18.0, 3.0, 6.0, 25.0, 1, 7, 0
.01, 2.722324514389038, 1, 50, 18.0, 3.0, 6.0, 25.0, 3, 7, 1
.01, 2.15, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 8, 0
.01, 3.025, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 18, 0
.01, 3.4625, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 2, 0
.01, 3.24375, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 3, 0
.01, 3.134375, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 22, 0
.01, 3.1890625, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 4, 0
.01, 3.16171875, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.175390625, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 4, 0
.01, 3.1685546875, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.17197265625, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.170263671875, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.1711181640625, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.17154541015625, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.171331787109375, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.1714385986328124, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.1713851928710937, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.1713584899902343, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.1713451385498046, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.1713384628295898, 1, 50, 19.0, 2.0, 9.5, 25.0, 1, 5, 0
.01, 3.1713351249694823, 1, 50, 19.0, 2.0, 9.5, 25.0, 2, 23, 0
.01, 3.171336793899536, 1, 50, 19.0, 2.0, 9.5, 25.0, 3, 23, 1
.01, 2.15, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 8, 0
.01, 3.025, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 12, 0
.01, 3.4625, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 16, 0
.01, 3.68125, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 2, 0
.01, 3.571875, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 18, 0
.01, 3.6265625, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 20, 0
.01, 3.65390625, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 3, 0
.01, 3.640234375, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.6470703125, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.65048828125, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 3, 0
.01, 3.648779296875, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 3, 0
.01, 3.6479248046875, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.64835205078125, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.648565673828125, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 3, 0
.01, 3.6484588623046874, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.648512268066406, 1, 50, 20.0, 1.0, 20.0, 25.0, 1, 3, 0
.01, 3.648485565185547, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.6484989166259765, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.6485055923461913, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.6485089302062987, 1, 50, 20.0, 1.0, 20.0, 25.0, 2, 21, 0
.01, 3.6485105991363525, 1, 50, 20.0, 1.0, 20.0, 25.0, 3, 21, 1
