epsilon, alpha, pop1, pop2, dif1, dif2, difratio, blobsize, winner
.01, 1.7825409770011902, 189.1270488500595, 100, 1.0, 20.0, 0.050000000000000003, 18.0, 1
.01, 1.782540887594223, 189.12704437971115, 100, 1.0, 20.0, 0.050000000000000003, 18.0, 1
.01, 1.7825408428907394, 189.12704214453697, 100, 1.0, 20.0, 0.050000000000000003, 18.0, 3
.01, 1.25, 162.5, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.625, 181.25, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.8125, 190.625, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.71875, 185.9375, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.671875, 183.59375, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6484375, 182.421875, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.63671875, 181.8359375, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.642578125, 182.12890625, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6455078125, 182.275390625, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.64697265625, 182.3486328125, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.646240234375, 182.31201171875, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6466064453125, 182.330322265625, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.64642333984375, 182.3211669921875, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.646331787109375, 182.31658935546875, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6462860107421875, 182.31430053710938, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6462631225585938, 182.3131561279297, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6462516784667969, 182.31258392333984, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6462574005126953, 182.31287002563477, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6462602615356445, 182.31301307678223, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.64625883102417, 182.3129415512085, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6462595462799072, 182.31297731399536, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6462591886520386, 182.31295943260193, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 1
.01, 1.6462590098381042, 182.3129504919052, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.6462590992450714, 182.31295496225357, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 2
.01, 1.646259143948555, 182.31295719742775, 100, 2.0, 19.0, 0.10526315789473684, 18.0, 3
.01, 1.25, 162.5, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.625, 181.25, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.4375, 171.875, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.53125, 176.5625, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.578125, 178.90625, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5546875, 177.734375, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.56640625, 178.3203125, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.560546875, 178.02734375, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5576171875, 177.880859375, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.55615234375, 177.8076171875, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.555419921875, 177.77099609375, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5550537109375, 177.752685546875, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.55487060546875, 177.7435302734375, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.554962158203125, 177.74810791015625, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5549163818359375, 177.74581909179688, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548934936523438, 177.7446746826172, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548820495605469, 177.74410247802734, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548763275146484, 177.74381637573242, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548734664916992, 177.74367332458496, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 2
.01, 1.5548748970031738, 177.7437448501587, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548741817474365, 177.74370908737183, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548738241195679, 177.7436912059784, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548736453056335, 177.74368226528168, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548735558986664, 177.74367779493332, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 1
.01, 1.5548735111951828, 177.74367555975914, 100, 3.0, 18.0, 0.16666666666666666, 18.0, 3
.01, 1.25, 162.5, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.625, 181.25, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.4375, 171.875, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.53125, 176.5625, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.484375, 174.21875, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.4609375, 173.046875, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.47265625, 173.6328125, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.478515625, 173.92578125, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4814453125, 174.072265625, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.48291015625, 174.1455078125, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.483642578125, 174.18212890625, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4840087890625, 174.200439453125, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.48382568359375, 174.1912841796875, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.483917236328125, 174.19586181640625, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4839630126953125, 174.19815063476562, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4839859008789062, 174.1992950439453, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.4839744567871094, 174.19872283935547, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4839801788330078, 174.1990089416504, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.4839773178100586, 174.19886589050293, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.483975887298584, 174.1987943649292, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4839766025543213, 174.19883012771606, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.48397696018219, 174.1988480091095, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 2
.01, 1.4839771389961243, 174.1988569498062, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.483977049589157, 174.19885247945786, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 1
.01, 1.4839770048856735, 174.19885024428368, 100, 4.0, 17.0, 0.23529411764705882, 18.0, 3
.01, 1.25, 162.5, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.625, 181.25, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4375, 171.875, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.34375, 167.1875, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.390625, 169.53125, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4140625, 170.703125, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.42578125, 171.2890625, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.419921875, 170.99609375, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4228515625, 171.142578125, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.42431640625, 171.2158203125, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.425048828125, 171.25244140625, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4246826171875, 171.234130859375, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.42486572265625, 171.2432861328125, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.424774169921875, 171.23870849609375, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248199462890625, 171.24099731445312, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248428344726562, 171.2421417236328, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4248313903808594, 171.24156951904297, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.424825668334961, 171.24128341674805, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248285293579102, 171.2414264678955, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248299598693848, 171.24149799346924, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4248292446136475, 171.24146223068237, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248296022415161, 171.2414801120758, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4248294234275818, 171.2414711713791, 100, 5.0, 16.0, 0.3125, 18.0, 1
.01, 1.4248293340206146, 171.24146670103073, 100, 5.0, 16.0, 0.3125, 18.0, 2
.01, 1.4248293787240982, 171.2414689362049, 100, 5.0, 16.0, 0.3125, 18.0, 3
.01, 1.25, 162.5, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.625, 181.25, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.4375, 171.875, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.34375, 167.1875, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.390625, 169.53125, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.3671875, 168.359375, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.37890625, 168.9453125, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.373046875, 168.65234375, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3759765625, 168.798828125, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.37451171875, 168.7255859375, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.373779296875, 168.68896484375, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.3734130859375, 168.670654296875, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.37322998046875, 168.6614990234375, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.373138427734375, 168.65692138671875, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3731842041015625, 168.65921020507812, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3732070922851562, 168.6603546142578, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.3731956481933594, 168.65978240966797, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3732013702392578, 168.6600685119629, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.373204231262207, 168.66021156311035, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.3732028007507324, 168.66014003753662, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 1
.01, 1.3732020854949951, 168.66010427474976, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3732024431228638, 168.6601221561432, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.373202621936798, 168.6601310968399, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3732027113437653, 168.66013556718826, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 2
.01, 1.3732027560472488, 168.66013780236244, 100, 6.0, 15.0, 0.40000000000000002, 18.0, 3
.01, 1.25, 162.5, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.625, 181.25, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.4375, 171.875, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.34375, 167.1875, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.296875, 164.84375, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3203125, 166.015625, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.33203125, 166.6015625, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.326171875, 166.30859375, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3291015625, 166.455078125, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.32763671875, 166.3818359375, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.326904296875, 166.34521484375, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.3265380859375, 166.326904296875, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.32672119140625, 166.3360595703125, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.326629638671875, 166.33148193359375, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266754150390625, 166.33377075195312, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266983032226562, 166.3349151611328, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.3266868591308594, 166.33434295654297, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266925811767578, 166.3346290588379, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.3266897201538086, 166.33448600769043, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266911506652832, 166.33455753326416, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.326690435409546, 166.3345217704773, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266907930374146, 166.33453965187073, 100, 7.0, 14.0, 0.5, 18.0, 1
.01, 1.3266906142234802, 166.334530711174, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.3266907036304474, 166.33453518152237, 100, 7.0, 14.0, 0.5, 18.0, 2
.01, 1.326690748333931, 166.33453741669655, 100, 7.0, 14.0, 0.5, 18.0, 3
.01, 1.25, 162.5, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.625, 181.25, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.4375, 171.875, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.34375, 167.1875, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.296875, 164.84375, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2734375, 163.671875, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.28515625, 164.2578125, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.279296875, 163.96484375, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.2822265625, 164.111328125, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.28369140625, 164.1845703125, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.284423828125, 164.22119140625, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2840576171875, 164.202880859375, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.28387451171875, 164.1937255859375, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.283782958984375, 164.18914794921875, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2837371826171875, 164.18685913085938, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.2837600708007812, 164.18800354003906, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.2837715148925781, 164.1885757446289, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2837657928466797, 164.18828964233398, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.283768653869629, 164.18843269348145, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2837672233581543, 164.18836116790771, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.283766508102417, 164.18832540512085, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2837661504745483, 164.18830752372742, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.2837663292884827, 164.18831646442413, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 1
.01, 1.2837662398815155, 164.18831199407578, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 2
.01, 1.283766284584999, 164.18831422924995, 100, 8.0, 13.0, 0.61538461538461542, 18.0, 3
.01, 1.25, 162.5, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 0.875, 143.75, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.0625, 153.125, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.15625, 157.8125, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.203125, 160.15625, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2265625, 161.328125, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.23828125, 161.9140625, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.244140625, 162.20703125, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2412109375, 162.060546875, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.24267578125, 162.1337890625, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.243408203125, 162.17041015625, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2430419921875, 162.152099609375, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.24322509765625, 162.1612548828125, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.243316650390625, 162.16583251953125, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2433624267578125, 162.16812133789062, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2433853149414062, 162.1692657470703, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2433738708496094, 162.16869354248047, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2433795928955078, 162.1689796447754, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2433767318725586, 162.16883659362793, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.243375301361084, 162.1687650680542, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2433745861053467, 162.16872930526733, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.243374228477478, 162.1687114238739, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2433744072914124, 162.16872036457062, 100, 9.0, 12.0, 0.75, 18.0, 1
.01, 1.2433743178844452, 162.16871589422226, 100, 9.0, 12.0, 0.75, 18.0, 2
.01, 1.2433743625879288, 162.16871812939644, 100, 9.0, 12.0, 0.75, 18.0, 3
.01, 1.25, 162.5, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 0.875, 143.75, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.0625, 153.125, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.15625, 157.8125, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.203125, 160.15625, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.2265625, 161.328125, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.21484375, 160.7421875, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.208984375, 160.44921875, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2060546875, 160.302734375, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.20458984375, 160.2294921875, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.205322265625, 160.26611328125, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2049560546875, 160.247802734375, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.20477294921875, 160.2386474609375, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.204681396484375, 160.23406982421875, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.2047271728515625, 160.23635864257812, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.2047500610351562, 160.2375030517578, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2047386169433594, 160.23693084716797, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.204732894897461, 160.23664474487305, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2047300338745117, 160.2365016937256, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 2
.01, 1.2047314643859863, 160.23657321929932, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.204730749130249, 160.23653745651245, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2047303915023804, 160.23651957511902, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.204730212688446, 160.2365106344223, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2047301232814789, 160.23650616407394, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 1
.01, 1.2047300785779953, 160.23650392889977, 100, 10.0, 11.0, 0.90909090909090906, 18.0, 3
.01, 1.25, 162.5, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 0.875, 143.75, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.0625, 153.125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.15625, 157.8125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.203125, 160.15625, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.1796875, 158.984375, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.16796875, 158.3984375, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.162109375, 158.10546875, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1650390625, 158.251953125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.16650390625, 158.3251953125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.167236328125, 158.36181640625, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.1668701171875, 158.343505859375, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.16705322265625, 158.3526611328125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.167144775390625, 158.35723876953125, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1671905517578125, 158.35952758789062, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1672134399414062, 158.3606719970703, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.1672019958496094, 158.36009979248047, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1672077178955078, 158.3603858947754, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.1672048568725586, 158.36024284362793, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1672062873840332, 158.36031436920166, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.167205572128296, 158.3602786064148, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.1672052145004272, 158.36026072502136, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 1
.01, 1.167205035686493, 158.36025178432465, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.16720512509346, 158.360256254673, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 2
.01, 1.1672051697969437, 158.36025848984718, 100, 11.0, 10.0, 1.1000000000000001, 18.0, 3
.01, 1.25, 162.5, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 1
.01, 0.875, 143.75, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.0625, 153.125, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.15625, 157.8125, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 1
.01, 1.109375, 155.46875, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.1328125, 156.640625, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 1
.01, 1.12109375, 156.0546875, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.126953125, 156.34765625, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.1298828125, 156.494140625, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 2
.01, 1.13134765625, 156.5673828125, 100, 12.0, 9.0, 1.3333333333333333, 18.0, 1
