epsilon, alpha, pop1, pop2, dif1, dif2, difratio, blobsize, winner
.01, 1.6374411582946777, 181.8720579147339, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 2
.01, 1.637441873550415, 181.87209367752075, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 2
.01, 1.6374422311782837, 181.87211155891418, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 2
.01, 1.637442409992218, 181.8721204996109, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 2
.01, 1.6374424993991852, 181.87212496995926, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 2
.01, 1.6374425441026688, 181.87212720513344, 100, 3.0, 18.0, 0.16666666666666666, 13.0, 3
.01, 1.25, 162.5, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.625, 181.25, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.4375, 171.875, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.53125, 176.5625, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.578125, 178.90625, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5546875, 177.734375, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.56640625, 178.3203125, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.560546875, 178.02734375, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.5634765625, 178.173828125, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.56494140625, 178.2470703125, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.565673828125, 178.28369140625, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653076171875, 178.265380859375, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.56549072265625, 178.2745361328125, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.565399169921875, 178.26995849609375, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653533935546875, 178.26766967773438, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.5653762817382812, 178.26881408691406, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.5653877258300781, 178.2693862915039, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653820037841797, 178.26910018920898, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653791427612305, 178.26895713806152, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653777122497559, 178.2688856124878, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.5653784275054932, 178.26892137527466, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653780698776245, 178.26890349388123, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.5653782486915588, 178.26891243457794, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 2
.01, 1.565378338098526, 178.2689169049263, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 1
.01, 1.5653782933950424, 178.26891466975212, 100, 4.0, 17.0, 0.23529411764705882, 13.0, 3
.01, 1.25, 162.5, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.625, 181.25, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.4375, 171.875, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.53125, 176.5625, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.484375, 174.21875, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5078125, 175.390625, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.49609375, 174.8046875, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.501953125, 175.09765625, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5048828125, 175.244140625, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.50634765625, 175.3173828125, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.505615234375, 175.28076171875, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.5052490234375, 175.262451171875, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.50506591796875, 175.2532958984375, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.505157470703125, 175.25787353515625, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5052032470703125, 175.26016235351562, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.5051803588867188, 175.25901794433594, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5051918029785156, 175.25959014892578, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.505197525024414, 175.2598762512207, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5052003860473633, 175.26001930236816, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.505201816558838, 175.2600908279419, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5052025318145752, 175.26012659072876, 100, 5.0, 16.0, 0.3125, 13.0, 1
.01, 1.5052021741867065, 175.26010870933533, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5052023530006409, 175.26011765003204, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.505202442407608, 175.2601221203804, 100, 5.0, 16.0, 0.3125, 13.0, 2
.01, 1.5052024871110916, 175.26012435555458, 100, 5.0, 16.0, 0.3125, 13.0, 3
.01, 1.25, 162.5, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.625, 181.25, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4375, 171.875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.53125, 176.5625, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.484375, 174.21875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4609375, 173.046875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.44921875, 172.4609375, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.455078125, 172.75390625, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4521484375, 172.607421875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.45361328125, 172.6806640625, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.452880859375, 172.64404296875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4525146484375, 172.625732421875, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.45269775390625, 172.6348876953125, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.452606201171875, 172.63031005859375, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4525604248046875, 172.62802124023438, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.4525833129882812, 172.62916564941406, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.4525947570800781, 172.6297378540039, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4525890350341797, 172.62945175170898, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.452591896057129, 172.62959480285645, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.4525933265686035, 172.62966632843018, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.4525940418243408, 172.62970209121704, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4525936841964722, 172.6296842098236, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.4525938630104065, 172.62969315052032, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 1
.01, 1.4525937736034393, 172.62968868017197, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 2
.01, 1.452593818306923, 172.62969091534615, 100, 6.0, 15.0, 0.40000000000000002, 13.0, 3
.01, 1.25, 162.5, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.625, 181.25, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4375, 171.875, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.34375, 167.1875, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.390625, 169.53125, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.4140625, 170.703125, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.40234375, 170.1171875, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.408203125, 170.41015625, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4052734375, 170.263671875, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.40380859375, 170.1904296875, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.404541015625, 170.22705078125, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.4049072265625, 170.245361328125, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.40509033203125, 170.2545166015625, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.405181884765625, 170.25909423828125, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4051361083984375, 170.25680541992188, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4051132202148438, 170.2556610107422, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4051017761230469, 170.25508880615234, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4050960540771484, 170.25480270385742, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.4050989151000977, 170.25494575500488, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.405097484588623, 170.25487422943115, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4050967693328857, 170.2548384666443, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.4050971269607544, 170.25485634803772, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.40509694814682, 170.254847407341, 100, 7.0, 14.0, 0.5, 13.0, 2
.01, 1.4050970375537872, 170.25485187768936, 100, 7.0, 14.0, 0.5, 13.0, 1
.01, 1.4050969928503036, 170.25484964251518, 100, 7.0, 14.0, 0.5, 13.0, 3
.01, 1.25, 162.5, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.625, 181.25, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.4375, 171.875, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.34375, 167.1875, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.390625, 169.53125, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3671875, 168.359375, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.35546875, 167.7734375, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.361328125, 168.06640625, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3583984375, 167.919921875, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.35986328125, 167.9931640625, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.360595703125, 168.02978515625, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.3609619140625, 168.048095703125, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.36114501953125, 168.0572509765625, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.361236572265625, 168.06182861328125, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611907958984375, 168.05953979492188, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611679077148438, 168.0583953857422, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611564636230469, 168.05782318115234, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611507415771484, 168.05753707885742, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.3611536026000977, 168.05768013000488, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.3611550331115723, 168.0577516555786, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.361154317855835, 168.05771589279175, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.3611546754837036, 168.05773377418518, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611544966697693, 168.05772483348846, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 1
.01, 1.3611544072628021, 168.0577203631401, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 2
.01, 1.3611544519662857, 168.05772259831429, 100, 8.0, 13.0, 0.61538461538461542, 13.0, 3
.01, 1.25, 162.5, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.625, 181.25, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.4375, 171.875, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.34375, 167.1875, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.296875, 164.84375, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3203125, 166.015625, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.30859375, 165.4296875, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.314453125, 165.72265625, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3173828125, 165.869140625, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.31884765625, 165.9423828125, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.319580078125, 165.97900390625, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3199462890625, 165.997314453125, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.31976318359375, 165.9881591796875, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.319671630859375, 165.98358154296875, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3197174072265625, 165.98587036132812, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.3196945190429688, 165.98472595214844, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.3196830749511719, 165.9841537475586, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3196887969970703, 165.98443984985352, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3196916580200195, 165.98458290100098, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.319690227508545, 165.98451137542725, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.3196895122528076, 165.98447561264038, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3196898698806763, 165.9844934940338, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.319689691066742, 165.9844845533371, 100, 9.0, 12.0, 0.75, 13.0, 1
.01, 1.3196896016597748, 165.98448008298874, 100, 9.0, 12.0, 0.75, 13.0, 2
.01, 1.3196896463632584, 165.98448231816292, 100, 9.0, 12.0, 0.75, 13.0, 3
.01, 1.25, 162.5, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.625, 181.25, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.4375, 171.875, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.34375, 167.1875, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.296875, 164.84375, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2734375, 163.671875, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.28515625, 164.2578125, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.279296875, 163.96484375, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2822265625, 164.111328125, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.28076171875, 164.0380859375, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.280029296875, 164.00146484375, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2796630859375, 163.983154296875, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.27984619140625, 163.9923095703125, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.279937744140625, 163.99688720703125, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2798919677734375, 163.99459838867188, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2799148559570312, 163.99574279785156, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2799034118652344, 163.99517059326172, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.279897689819336, 163.9948844909668, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2799005508422852, 163.99502754211426, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2798991203308105, 163.99495601654053, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2798998355865479, 163.9949917793274, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 1
.01, 1.2798994779586792, 163.99497389793396, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2798996567726135, 163.99498283863068, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2798997461795807, 163.99498730897903, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 2
.01, 1.2798997908830643, 163.9949895441532, 100, 10.0, 11.0, 0.90909090909090906, 13.0, 3
.01, 1.25, 162.5, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 0.875, 143.75, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.0625, 153.125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.15625, 157.8125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.203125, 160.15625, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2265625, 161.328125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.23828125, 161.9140625, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.244140625, 162.20703125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2412109375, 162.060546875, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.23974609375, 161.9873046875, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.240478515625, 162.02392578125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2408447265625, 162.042236328125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.24102783203125, 162.0513916015625, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.241119384765625, 162.05596923828125, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2411651611328125, 162.05825805664062, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411422729492188, 162.05711364746094, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411308288574219, 162.0565414428711, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2411365509033203, 162.05682754516602, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2411394119262695, 162.05697059631348, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2411408424377441, 162.0570421218872, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411401271820068, 162.05700635910034, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411397695541382, 162.0569884777069, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 2
.01, 1.2411399483680725, 162.05699741840363, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411398589611053, 162.05699294805527, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 1
.01, 1.2411398142576218, 162.0569907128811, 100, 11.0, 10.0, 1.1000000000000001, 13.0, 3
.01, 1.25, 162.5, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 1
.01, 0.875, 143.75, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.0625, 153.125, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.15625, 157.8125, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.203125, 160.15625, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 1
.01, 1.1796875, 158.984375, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.19140625, 159.5703125, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.197265625, 159.86328125, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.2001953125, 160.009765625, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
.01, 1.20166015625, 160.0830078125, 100, 12.0, 9.0, 1.3333333333333333, 13.0, 2
