epsilon, alpha, pop1, pop2, dif1, dif2, difratio, blobsize, winner
.01, 1.567413330078125, 178.37066650390625, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 1
.01, 1.5673675537109375, 178.36837768554688, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 1
.01, 1.5673446655273438, 178.3672332763672, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.5673561096191406, 178.36780548095703, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.567361831665039, 178.36809158325195, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 1
.01, 1.5673589706420898, 178.3679485321045, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.5673604011535645, 178.36802005767822, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.5673611164093018, 178.3680558204651, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.5673614740371704, 178.36807370185852, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 1
.01, 1.567361295223236, 178.3680647611618, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 1
.01, 1.567361205816269, 178.36806029081345, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 2
.01, 1.5673612505197525, 178.36806252598763, 100, 3.0, 18.0, 0.16666666666666666, 17.0, 3
.01, 1.25, 162.5, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.625, 181.25, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4375, 171.875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.53125, 176.5625, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.484375, 174.21875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.5078125, 175.390625, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.49609375, 174.8046875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.501953125, 175.09765625, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4990234375, 174.951171875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.49755859375, 174.8779296875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.496826171875, 174.84130859375, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4964599609375, 174.822998046875, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.49627685546875, 174.8138427734375, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.496368408203125, 174.81842041015625, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4963226318359375, 174.81613159179688, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962997436523438, 174.8149871826172, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962882995605469, 174.81441497802734, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962825775146484, 174.81412887573242, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962797164916992, 174.81398582458496, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 2
.01, 1.4962811470031738, 174.8140573501587, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962804317474365, 174.81402158737183, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962800741195679, 174.8140037059784, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962798953056335, 174.81399476528168, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962798058986664, 174.81399029493332, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 1
.01, 1.4962797611951828, 174.81398805975914, 100, 4.0, 17.0, 0.23529411764705882, 17.0, 3
.01, 1.25, 162.5, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.625, 181.25, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.4375, 171.875, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.34375, 167.1875, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.390625, 169.53125, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4140625, 170.703125, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.42578125, 171.2890625, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.431640625, 171.58203125, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4345703125, 171.728515625, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.43603515625, 171.8017578125, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.436767578125, 171.83837890625, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4371337890625, 171.856689453125, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.43695068359375, 171.8475341796875, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.437042236328125, 171.85211181640625, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.4369964599609375, 171.84982299804688, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.4369735717773438, 171.8486785888672, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.4369621276855469, 171.84810638427734, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4369678497314453, 171.84839248657227, 100, 5.0, 16.0, 0.3125, 17.0, 1
.01, 1.436964988708496, 171.8482494354248, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4369664192199707, 171.84832096099854, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.436967134475708, 171.8483567237854, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4369674921035767, 171.84837460517883, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.436967670917511, 171.84838354587555, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4369677603244781, 171.8483880162239, 100, 5.0, 16.0, 0.3125, 17.0, 2
.01, 1.4369678050279617, 171.8483902513981, 100, 5.0, 16.0, 0.3125, 17.0, 3
.01, 1.25, 162.5, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.625, 181.25, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.4375, 171.875, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.34375, 167.1875, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.390625, 169.53125, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3671875, 168.359375, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.37890625, 168.9453125, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.384765625, 169.23828125, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.3876953125, 169.384765625, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.38623046875, 169.3115234375, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.385498046875, 169.27490234375, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851318359375, 169.256591796875, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.38531494140625, 169.2657470703125, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.385223388671875, 169.26116943359375, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851776123046875, 169.25888061523438, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.3852005004882812, 169.26002502441406, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851890563964844, 169.25945281982422, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.385183334350586, 169.2591667175293, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.3851861953735352, 169.25930976867676, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851847648620605, 169.25923824310303, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851840496063232, 169.25920248031616, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 1
.01, 1.3851836919784546, 169.25918459892273, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.385183870792389, 169.25919353961945, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.385183960199356, 169.2591980099678, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 2
.01, 1.3851840049028397, 169.25920024514198, 100, 6.0, 15.0, 0.40000000000000002, 17.0, 3
.01, 1.25, 162.5, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.625, 181.25, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.4375, 171.875, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.34375, 167.1875, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.296875, 164.84375, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3203125, 166.015625, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.33203125, 166.6015625, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.337890625, 166.89453125, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3408203125, 167.041015625, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.33935546875, 166.9677734375, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.338623046875, 166.93115234375, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.3382568359375, 166.912841796875, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.33843994140625, 166.9219970703125, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.338531494140625, 166.92657470703125, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.3384857177734375, 166.92428588867188, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3385086059570312, 166.92543029785156, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3385200500488281, 166.9260025024414, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.3385143280029297, 166.92571640014648, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.338517189025879, 166.92585945129395, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.3385157585144043, 166.92578792572021, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.338515043258667, 166.92575216293335, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.3385146856307983, 166.92573428153992, 100, 7.0, 14.0, 0.5, 17.0, 1
.01, 1.338514506816864, 166.9257253408432, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3385145962238312, 166.92572981119156, 100, 7.0, 14.0, 0.5, 17.0, 2
.01, 1.3385146409273148, 166.92573204636574, 100, 7.0, 14.0, 0.5, 17.0, 3
.01, 1.25, 162.5, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.625, 181.25, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.4375, 171.875, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.34375, 167.1875, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.296875, 164.84375, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2734375, 163.671875, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.28515625, 164.2578125, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.291015625, 164.55078125, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.2939453125, 164.697265625, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.29541015625, 164.7705078125, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.296142578125, 164.80712890625, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2957763671875, 164.788818359375, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.29559326171875, 164.7796630859375, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.295501708984375, 164.77508544921875, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954559326171875, 164.77279663085938, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954330444335938, 164.7716522216797, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954216003417969, 164.77108001708984, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.2954273223876953, 164.77136611938477, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.2954301834106445, 164.77150917053223, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.29542875289917, 164.7714376449585, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954280376434326, 164.77140188217163, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 2
.01, 1.2954283952713013, 164.77141976356506, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.295428216457367, 164.77141082286835, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954281270503998, 164.77140635252, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 1
.01, 1.2954280823469162, 164.7714041173458, 100, 8.0, 13.0, 0.61538461538461542, 17.0, 3
.01, 1.25, 162.5, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.625, 181.25, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.4375, 171.875, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.34375, 167.1875, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.296875, 164.84375, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2734375, 163.671875, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.26171875, 163.0859375, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.255859375, 162.79296875, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2529296875, 162.646484375, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.25439453125, 162.7197265625, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.255126953125, 162.75634765625, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2547607421875, 162.738037109375, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.25494384765625, 162.7471923828125, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.254852294921875, 162.74261474609375, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548980712890625, 162.74490356445312, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2548751831054688, 162.74375915527344, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2548637390136719, 162.7431869506836, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548694610595703, 162.74347305297852, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.254866600036621, 162.74333000183105, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2548651695251465, 162.74325847625732, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548658847808838, 162.7432942390442, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548662424087524, 162.74331212043762, 100, 9.0, 12.0, 0.75, 17.0, 1
.01, 1.2548660635948181, 162.7433031797409, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548661530017853, 162.74330765008926, 100, 9.0, 12.0, 0.75, 17.0, 2
.01, 1.2548661977052689, 162.74330988526344, 100, 9.0, 12.0, 0.75, 17.0, 3
.01, 1.25, 162.5, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 0.875, 143.75, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.0625, 153.125, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.15625, 157.8125, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.203125, 160.15625, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2265625, 161.328125, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.21484375, 160.7421875, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.220703125, 161.03515625, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2177734375, 160.888671875, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.21630859375, 160.8154296875, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.215576171875, 160.77880859375, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2159423828125, 160.797119140625, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.21612548828125, 160.8062744140625, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.216033935546875, 160.80169677734375, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2160797119140625, 160.80398559570312, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2160568237304688, 160.80284118652344, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2160453796386719, 160.8022689819336, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2160396575927734, 160.80198287963867, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2160425186157227, 160.80212593078613, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.216041088104248, 160.8020544052124, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2160418033599854, 160.80209016799927, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2160414457321167, 160.80207228660583, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 1
.01, 1.2160412669181824, 160.80206334590912, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2160413563251495, 160.80206781625748, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 2
.01, 1.2160414010286331, 160.80207005143166, 100, 10.0, 11.0, 0.90909090909090906, 17.0, 3
.01, 1.25, 162.5, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 0.875, 143.75, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.0625, 153.125, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.15625, 157.8125, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.203125, 160.15625, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1796875, 158.984375, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.16796875, 158.3984375, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.173828125, 158.69140625, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.1767578125, 158.837890625, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.17822265625, 158.9111328125, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.178955078125, 158.94775390625, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1785888671875, 158.929443359375, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.17840576171875, 158.9202880859375, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.178314208984375, 158.91571044921875, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.1783599853515625, 158.91799926757812, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1783370971679688, 158.91685485839844, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1783256530761719, 158.9162826538086, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1783199310302734, 158.91599655151367, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.1783227920532227, 158.91613960266113, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.1783242225646973, 158.91621112823486, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.17832350730896, 158.916175365448, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1783231496810913, 158.91615748405457, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.178322970867157, 158.91614854335785, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 1
.01, 1.1783228814601898, 158.9161440730095, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 2
.01, 1.1783229261636734, 158.91614630818367, 100, 11.0, 10.0, 1.1000000000000001, 17.0, 3
.01, 1.25, 162.5, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 1
.01, 0.875, 143.75, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 2
.01, 1.0625, 153.125, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 2
.01, 1.15625, 157.8125, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 1
.01, 1.109375, 155.46875, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 2
.01, 1.1328125, 156.640625, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 2
.01, 1.14453125, 157.2265625, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 1
.01, 1.138671875, 156.93359375, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 2
.01, 1.1416015625, 157.080078125, 100, 12.0, 9.0, 1.3333333333333333, 17.0, 1
