epsilon, alpha, pop1, pop2, dif1, dif2, difratio, blobsize, winner
.01, 1.7702811360359192, 188.51405680179596, 100, 1.0, 20.0, 0.050000000000000003, 19.0, 2
.01, 1.7702812254428864, 188.51406127214432, 100, 1.0, 20.0, 0.050000000000000003, 19.0, 1
.01, 1.7702811807394028, 188.51405903697014, 100, 1.0, 20.0, 0.050000000000000003, 19.0, 3
.01, 1.25, 162.5, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.625, 181.25, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.8125, 190.625, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.71875, 185.9375, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.671875, 183.59375, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6484375, 182.421875, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.63671875, 181.8359375, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.630859375, 181.54296875, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6337890625, 181.689453125, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.63525390625, 181.7626953125, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.634521484375, 181.72607421875, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6341552734375, 181.707763671875, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.63433837890625, 181.7169189453125, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.634429931640625, 181.72149658203125, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6343841552734375, 181.71920776367188, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6343612670898438, 181.7180633544922, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6343498229980469, 181.71749114990234, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343555450439453, 181.71777725219727, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343584060668945, 181.71792030334473, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343598365783691, 181.71799182891846, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6343591213226318, 181.7179560661316, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343594789505005, 181.71797394752502, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343596577644348, 181.71798288822174, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 1
.01, 1.6343595683574677, 181.71797841787338, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 2
.01, 1.6343596130609512, 181.71798065304756, 100, 2.0, 19.0, 0.10526315789473684, 19.0, 3
.01, 1.25, 162.5, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.625, 181.25, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.4375, 171.875, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.53125, 176.5625, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.578125, 178.90625, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5546875, 177.734375, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.54296875, 177.1484375, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.548828125, 177.44140625, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5458984375, 177.294921875, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.54443359375, 177.2216796875, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.543701171875, 177.18505859375, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5433349609375, 177.166748046875, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.54315185546875, 177.1575927734375, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.543243408203125, 177.16217041015625, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5431976318359375, 177.15988159179688, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5431747436523438, 177.1587371826172, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.5431861877441406, 177.15930938720703, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.543191909790039, 177.15959548950195, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.5431947708129883, 177.1597385406494, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.543196201324463, 177.15981006622314, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5431954860687256, 177.15977430343628, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.543195128440857, 177.15975642204285, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5431949496269226, 177.15974748134613, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 2
.01, 1.5431950390338898, 177.1597519516945, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 1
.01, 1.5431949943304062, 177.1597497165203, 100, 3.0, 18.0, 0.16666666666666666, 19.0, 3
.01, 1.25, 162.5, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.625, 181.25, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.4375, 171.875, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.53125, 176.5625, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.484375, 174.21875, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.4609375, 173.046875, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.47265625, 173.6328125, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.466796875, 173.33984375, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4697265625, 173.486328125, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.47119140625, 173.5595703125, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.471923828125, 173.59619140625, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4722900390625, 173.614501953125, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.47247314453125, 173.6236572265625, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.472381591796875, 173.61907958984375, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724273681640625, 173.62136840820312, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724502563476562, 173.6225128173828, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724617004394531, 173.62308502197266, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724674224853516, 173.62337112426758, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724702835083008, 173.62351417541504, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724717140197754, 173.62358570098877, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724724292755127, 173.62362146377563, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 2
.01, 1.4724727869033813, 173.62363934516907, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.472472608089447, 173.62363040447235, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.4724725186824799, 173.623625934124, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 1
.01, 1.4724724739789963, 173.6236236989498, 100, 4.0, 17.0, 0.23529411764705882, 19.0, 3
.01, 1.25, 162.5, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.625, 181.25, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4375, 171.875, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.34375, 167.1875, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.390625, 169.53125, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4140625, 170.703125, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.40234375, 170.1171875, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.408203125, 170.41015625, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4111328125, 170.556640625, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.41259765625, 170.6298828125, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.413330078125, 170.66650390625, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4136962890625, 170.684814453125, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.41351318359375, 170.6756591796875, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.413421630859375, 170.67108154296875, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4134674072265625, 170.67337036132812, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4134902954101562, 170.6745147705078, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4134788513183594, 170.67394256591797, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4134845733642578, 170.6742286682129, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4134817123413086, 170.67408561706543, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.413480281829834, 170.6740140914917, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4134809970855713, 170.67404985427856, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4134806394577026, 170.67403197288513, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4134804606437683, 170.67402303218842, 100, 5.0, 16.0, 0.3125, 19.0, 1
.01, 1.4134803712368011, 170.67401856184006, 100, 5.0, 16.0, 0.3125, 19.0, 2
.01, 1.4134804159402847, 170.67402079701424, 100, 5.0, 16.0, 0.3125, 19.0, 3
.01, 1.25, 162.5, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.625, 181.25, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.4375, 171.875, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.34375, 167.1875, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.390625, 169.53125, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.3671875, 168.359375, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.35546875, 167.7734375, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.361328125, 168.06640625, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3642578125, 168.212890625, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.36279296875, 168.1396484375, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.362060546875, 168.10302734375, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.3616943359375, 168.084716796875, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.36187744140625, 168.0938720703125, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.361968994140625, 168.09844970703125, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620147705078125, 168.10073852539062, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.3619918823242188, 168.09959411621094, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620033264160156, 168.10016632080078, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.3619976043701172, 168.09988021850586, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620004653930664, 168.10002326965332, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.362001895904541, 168.10009479522705, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620026111602783, 168.10013055801392, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.362002968788147, 168.10014843940735, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620031476020813, 168.10015738010406, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 2
.01, 1.3620032370090485, 168.10016185045242, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 1
.01, 1.3620031923055649, 168.10015961527824, 100, 6.0, 15.0, 0.40000000000000002, 19.0, 3
.01, 1.25, 162.5, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.625, 181.25, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.4375, 171.875, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.34375, 167.1875, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.296875, 164.84375, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3203125, 166.015625, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.30859375, 165.4296875, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.314453125, 165.72265625, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3173828125, 165.869140625, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.31591796875, 165.7958984375, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.315185546875, 165.75927734375, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3155517578125, 165.777587890625, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.31573486328125, 165.7867431640625, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.315643310546875, 165.78216552734375, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.3155975341796875, 165.77987670898438, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156204223632812, 165.78102111816406, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156318664550781, 165.7815933227539, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156375885009766, 165.78187942504883, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156404495239258, 165.7820224761963, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156418800354004, 165.78209400177002, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.315641164779663, 165.78205823898315, 100, 7.0, 14.0, 0.5, 19.0, 2
.01, 1.3156415224075317, 165.7820761203766, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.3156413435935974, 165.78206717967987, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.3156412541866302, 165.7820627093315, 100, 7.0, 14.0, 0.5, 19.0, 1
.01, 1.3156412094831467, 165.78206047415733, 100, 7.0, 14.0, 0.5, 19.0, 3
.01, 1.25, 162.5, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.625, 181.25, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.4375, 171.875, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.34375, 167.1875, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.296875, 164.84375, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.2734375, 163.671875, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.26171875, 163.0859375, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.267578125, 163.37890625, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2705078125, 163.525390625, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.27197265625, 163.5986328125, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.272705078125, 163.63525390625, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2730712890625, 163.653564453125, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.27288818359375, 163.6444091796875, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.272796630859375, 163.63983154296875, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2728424072265625, 163.64212036132812, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2728652954101562, 163.6432647705078, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2728767395019531, 163.64383697509766, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.2728710174560547, 163.64355087280273, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.272873878479004, 163.6436939239502, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.2728724479675293, 163.64362239837646, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.272871732711792, 163.6435866355896, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.2728713750839233, 163.64356875419617, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.272871196269989, 163.64355981349945, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 1
.01, 1.2728711068630219, 163.6435553431511, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 2
.01, 1.2728711515665054, 163.64355757832527, 100, 8.0, 13.0, 0.61538461538461542, 19.0, 3
.01, 1.25, 162.5, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 0.875, 143.75, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.0625, 153.125, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.15625, 157.8125, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.203125, 160.15625, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.2265625, 161.328125, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.23828125, 161.9140625, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.232421875, 161.62109375, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.2353515625, 161.767578125, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.23388671875, 161.6943359375, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.233154296875, 161.65771484375, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2327880859375, 161.639404296875, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.23260498046875, 161.6302490234375, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.232696533203125, 161.63482666015625, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326507568359375, 161.63253784179688, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326278686523438, 161.6313934326172, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.2326393127441406, 161.63196563720703, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.232645034790039, 161.63225173950195, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326421737670898, 161.6321086883545, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326407432556152, 161.63203716278076, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.2326414585113525, 161.63207292556763, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326411008834839, 161.6320550441742, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326409220695496, 161.63204610347748, 100, 9.0, 12.0, 0.75, 19.0, 2
.01, 1.2326410114765167, 161.63205057382584, 100, 9.0, 12.0, 0.75, 19.0, 1
.01, 1.2326409667730331, 161.63204833865166, 100, 9.0, 12.0, 0.75, 19.0, 3
.01, 1.25, 162.5, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 0.875, 143.75, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.0625, 153.125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.15625, 157.8125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.203125, 160.15625, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1796875, 158.984375, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.19140625, 159.5703125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.197265625, 159.86328125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1943359375, 159.716796875, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.19287109375, 159.6435546875, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.193603515625, 159.68017578125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.1939697265625, 159.698486328125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.19415283203125, 159.7076416015625, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.194244384765625, 159.71221923828125, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941986083984375, 159.70993041992188, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941757202148438, 159.7087860107422, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941642761230469, 159.70821380615234, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.1941699981689453, 159.70849990844727, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.194167137145996, 159.7083568572998, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.1941685676574707, 159.70842838287354, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941678524017334, 159.70839262008667, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.194168210029602, 159.7084105014801, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 2
.01, 1.1941683888435364, 159.70841944217682, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941682994365692, 159.70841497182846, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 1
.01, 1.1941682547330856, 159.70841273665428, 100, 10.0, 11.0, 0.90909090909090906, 19.0, 3
.01, 1.25, 162.5, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 0.875, 143.75, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.0625, 153.125, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.15625, 157.8125, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.203125, 160.15625, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1796875, 158.984375, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.16796875, 158.3984375, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.162109375, 158.10546875, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1591796875, 157.958984375, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.15771484375, 157.8857421875, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.156982421875, 157.84912109375, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1566162109375, 157.830810546875, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.15679931640625, 157.8399658203125, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.156890869140625, 157.84454345703125, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1568450927734375, 157.84225463867188, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1568222045898438, 157.8411102294922, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.1568336486816406, 157.84168243408203, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1568279266357422, 157.8413963317871, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.156825065612793, 157.84125328063965, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.1568264961242676, 157.84132480621338, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.1568272113800049, 157.84136056900024, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1568268537521362, 157.8413426876068, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.1568270325660706, 157.84135162830353, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 2
.01, 1.1568271219730377, 157.8413560986519, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 1
.01, 1.1568270772695541, 157.8413538634777, 100, 11.0, 10.0, 1.1000000000000001, 19.0, 3
.01, 1.25, 162.5, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 1
.01, 0.875, 143.75, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
.01, 1.0625, 153.125, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
.01, 1.15625, 157.8125, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 1
.01, 1.109375, 155.46875, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
.01, 1.1328125, 156.640625, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 1
.01, 1.12109375, 156.0546875, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 1
.01, 1.115234375, 155.76171875, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
.01, 1.1181640625, 155.908203125, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
.01, 1.11962890625, 155.9814453125, 100, 12.0, 9.0, 1.3333333333333333, 19.0, 2
